┏━━━━━━━━━━━━━┓
┃ LoCO@vegeta ┃
┗━━━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: no
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'fix_metrics' [seed: 4832]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=306.60s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=94.63s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/fix_metrics/training.ck']

[06-24@15:26] Epoch 259.2903: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  70.87% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:26] Epoch 259.2904: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  70.90% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:26] Epoch 259.2905: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  70.92% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:26] Epoch 259.2906: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  70.95% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:26] Epoch 259.2907: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  70.97% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:26] Epoch 259.2908: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.00% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:26] Epoch 259.2909: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.02% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2910: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.04% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2911: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.07% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2912: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.09% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2913: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.12% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2914: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.14% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2915: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.17% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2916: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.19% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2917: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.22% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2918: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.24% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2919: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.26% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2920: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.29% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2921: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.31% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2922: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.34% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2923: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.36% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2924: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.39% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2925: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.41% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2926: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.44% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2927: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.46% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2928: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.48% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2929: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.51% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2930: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.53% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2931: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.56% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2932: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.58% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2933: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.61% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2934: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.63% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2935: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.66% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2936: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.68% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2937: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.70% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2938: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.73% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2939: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.75% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2940: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.78% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2941: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.80% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2942: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.83% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2943: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.85% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2944: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.88% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2945: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.90% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2946: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.92% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2947: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.95% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2948: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  71.97% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2949: │███████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.00% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2950: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.02% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2951: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.05% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2952: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.07% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2953: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.09% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2954: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.12% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2955: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.14% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2956: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.17% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2957: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.19% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2958: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.22% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2959: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.24% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2960: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.27% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2961: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.29% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2962: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.31% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2963: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.34% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2964: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.36% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2965: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.39% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2966: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.41% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2967: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.44% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2968: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.46% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2969: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.49% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2970: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.51% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2971: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.53% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2972: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.56% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2973: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.58% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2974: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.61% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2975: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.63% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2976: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.66% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2977: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.68% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2978: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.71% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2979: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.73% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2980: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.75% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2981: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.78% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2982: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.80% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2983: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.83% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2984: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.85% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2985: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.88% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2986: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.90% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2987: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.92% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2988: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.95% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2989: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  72.97% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2990: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.00% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2991: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.02% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2992: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.05% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2993: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.07% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2994: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.10% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2995: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.12% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2996: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.14% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2997: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.17% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2998: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.19% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.2999: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.22% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3000: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.24% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3001: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.27% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3002: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.29% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3003: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.32% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3004: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.34% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3005: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.36% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3006: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.39% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3007: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.41% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3008: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.44% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3009: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.46% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3010: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.49% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3011: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.51% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3012: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.54% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3013: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.56% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3014: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.58% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3015: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.61% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3016: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.63% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3017: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.66% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3018: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.68% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3019: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.71% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3020: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.73% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3021: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.75% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3022: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.78% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3023: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.80% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3024: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.83% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3025: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.85% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3026: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.88% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3027: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.90% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3028: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.93% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3029: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.95% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3030: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  73.97% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3031: │████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.00% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3032: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.02% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3033: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.05% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3034: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.07% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3035: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.10% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3036: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.12% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3037: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.15% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3038: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.17% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3039: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.19% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3040: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.22% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3041: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.24% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3042: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.27% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3043: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.29% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3044: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.32% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3045: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.34% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3046: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.37% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3047: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.39% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3048: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.41% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:27] Epoch 259.3049: │█████████████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈│  74.44% │ Loss: 0.001466 │ ↯:  2.37 step/s
