┏━━━━━━━━━━━━━━━━━━┓
┃ LoCO@carabbaggio ┃
┗━━━━━━━━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: images
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'loco_img_aug' [seed: 9627]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=300.73s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=89.90s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/loco_img_aug/training.ck']

[06-24@15:37] Epoch 106.3371: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.30% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3372: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.32% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3373: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.35% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3374: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.37% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3375: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.40% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3376: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.42% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3377: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.45% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3378: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.47% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3379: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.50% │ Loss: 0.002187 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3380: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.52% │ Loss: 0.002187 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3381: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.54% │ Loss: 0.002187 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3382: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.57% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3383: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.59% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3384: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.62% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3385: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.64% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3386: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.67% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3387: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.69% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3388: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.71% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3389: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.74% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3390: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.76% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3391: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.79% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3392: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.81% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3393: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.84% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3394: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.86% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3395: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.89% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3396: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.91% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3397: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.93% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3398: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.96% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3399: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  82.98% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3400: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.01% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:37] Epoch 106.3401: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.03% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3402: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.06% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3403: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.08% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3404: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.11% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3405: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.13% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3406: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.15% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3407: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.18% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3408: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.20% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3409: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.23% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3410: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.25% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3411: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.28% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3412: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.30% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3413: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.33% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3414: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.35% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3415: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.37% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3416: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.40% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3417: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.42% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3418: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.45% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3419: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.47% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3420: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.50% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3421: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.52% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3422: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.54% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3423: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.57% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3424: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.59% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3425: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.62% │ Loss: 0.002191 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3426: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.64% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3427: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.67% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3428: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.69% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3429: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.72% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3430: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.74% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3431: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.76% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3432: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.79% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3433: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.81% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3434: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.84% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3435: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.86% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3436: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.89% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3437: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.91% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3438: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.94% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3439: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.96% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3440: │█████████████████████████████████████████┈┈┈┈┈┈┈┈┈│  83.98% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3441: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.01% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3442: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.03% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3443: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.06% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3444: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.08% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3445: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.11% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3446: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.13% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3447: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.16% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3448: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.18% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3449: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.20% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3450: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.23% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3451: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.25% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3452: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.28% │ Loss: 0.002187 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3453: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.30% │ Loss: 0.002187 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3454: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.33% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3455: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.35% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3456: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.38% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3457: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.40% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3458: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.42% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3459: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.45% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3460: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.47% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3461: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.50% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3462: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.52% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3463: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.55% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3464: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.57% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3465: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.59% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3466: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.62% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3467: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.64% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3468: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.67% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3469: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.69% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3470: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.72% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3471: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.74% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3472: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.77% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3473: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.79% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3474: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.81% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3475: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.84% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3476: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.86% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3477: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.89% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3478: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.91% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3479: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.94% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3480: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.96% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3481: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  84.99% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3482: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.01% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3483: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.03% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3484: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.06% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3485: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.08% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3486: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.11% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3487: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.13% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3488: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.16% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3489: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.18% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3490: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.21% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3491: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.23% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3492: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.25% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3493: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.28% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3494: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.30% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3495: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.33% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3496: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.35% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3497: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.38% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3498: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.40% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3499: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.42% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3500: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.45% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3501: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.47% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3502: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.50% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3503: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.52% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3504: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.55% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3505: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.57% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3506: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.60% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:38] Epoch 106.3507: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.62% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3508: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.64% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3509: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.67% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3510: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.69% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3511: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.72% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3512: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.74% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3513: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.77% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3514: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.79% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3515: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.82% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3516: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.84% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3517: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.86% │ Loss: 0.002188 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3518: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.89% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3519: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.91% │ Loss: 0.002188 │ ↯:  1.78 step/s
[06-24@15:39] Epoch 106.3520: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.94% │ Loss: 0.002189 │ ↯:  1.78 step/s
[06-24@15:39] Epoch 106.3521: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.96% │ Loss: 0.002189 │ ↯:  1.78 step/s
[06-24@15:39] Epoch 106.3522: │██████████████████████████████████████████┈┈┈┈┈┈┈┈│  85.99% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3523: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.01% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3524: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.04% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3525: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.06% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3526: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.08% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3527: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.11% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3528: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.13% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3529: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.16% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3530: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.18% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3531: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.21% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3532: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.23% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3533: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.25% │ Loss: 0.002189 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3534: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.28% │ Loss: 0.002190 │ ↯:  1.79 step/s
[06-24@15:39] Epoch 106.3535: │███████████████████████████████████████████┈┈┈┈┈┈┈│  86.30% │ Loss: 0.002189 │ ↯:  1.79 step/s
